CREATION DATE,STATUS,COMPLETION DATE,LATITUDE,LONGITUDE
02/12/2011,Completed,02/14/2011,41.74105403347976,-87.72164207344542
02/12/2011,Completed,02/14/2011,41.74578566630206,-87.72179110573013
02/12/2011,Completed,02/14/2011,41.83077467757195,-87.67704156048705
02/12/2011,Completed,02/14/2011,41.759580906725155,-87.61149161249378
02/12/2011,Completed,02/14/2011,41.76350409802862,-87.69544706417211
02/12/2011,Completed,02/14/2011,41.94315720431337,-87.68330078086626
02/12/2011,Completed,02/14/2011,41.94497681107196,-87.68335223612021
02/12/2011,Completed,02/14/2011,41.939513012290625,-87.68320076781018
02/12/2011,Completed,02/14/2011,41.94133411859097,-87.6832500567364
02/12/2011,Completed,02/14/2011,41.945037686190794,-87.67850365571395
02/12/2011,Completed,02/14/2011,41.94321575600942,-87.6784529232036
02/12/2011,Completed,02/14/2011,41.96704002005634,-87.69375514840887
02/12/2011,Completed,02/14/2011,41.93962663478729,-87.67389387561124
02/12/2011,Completed,02/14/2011,41.94144975787955,-87.67393778401673
02/12/2011,Completed,02/15/2011,41.95418630677164,-87.6764755997412
02/12/2011,Completed,02/15/2011,41.76527767945815,-87.56649977337871
02/12/2011,Completed,02/15/2011,41.750471867250056,-87.56499776232087
02/12/2011,Completed,02/15/2011,41.738047518042244,-87.56116401383827
02/12/2011,Completed,02/15/2011,41.93791488838347,-87.74685237830037
02/12/2011,Completed,02/15/2011,41.81555721321065,-87.62138037605463
02/12/2011,Completed,02/15/2011,41.973432751855114,-87.75431636951483
02/12/2011,Completed,02/15/2011,41.96377176344357,-87.70710684997343
02/12/2011,Completed,02/15/2011,41.87448120740711,-87.63362882420353
02/12/2011,Completed,02/15/2011,41.96069518058899,-87.74997208494405
02/12/2011,Completed,02/16/2011,41.77042129802901,-87.58625607406721
02/12/2011,Completed,02/16/2011,41.99925293759237,-87.70701835358076
02/12/2011,Completed,02/16/2011,41.7634552095707,-87.58585472144769
02/12/2011,Completed,02/16/2011,41.99085947904648,-87.71278010785912
02/12/2011,Completed,02/16/2011,41.768065310109556,-87.56767956771849
02/12/2011,Completed,02/16/2011,41.95274517226559,-87.79992150747194
02/12/2011,Completed,02/16/2011,41.9584922911378,-87.77940733153066
02/12/2011,Completed,02/16/2011,41.9595062472625,-87.77943901993324
02/12/2011,Completed,02/16/2011,41.95851139758175,-87.77818162495082
02/12/2011,Completed,02/16/2011,41.9595241808225,-87.77821495520985
02/12/2011,Completed,02/16/2011,41.96053366110124,-87.77824774033071
02/12/2011,Completed,02/16/2011,41.96043526472085,-87.77090587044266
02/12/2011,Completed,02/16/2011,41.961266080469606,-87.77093496413508
02/12/2011,Completed,02/16/2011,41.997497147208456,-87.70329423913604
02/12/2011,Completed,02/16/2011,41.96040195931029,-87.77335362948176
02/12/2011,Completed,02/17/2011,41.90127630655211,-87.663242629334
02/12/2011,Completed,02/17/2011,41.90077788594186,-87.66245801337828
02/12/2011,Completed,02/17/2011,41.89760864773249,-87.67100324900629
02/12/2011,Completed,02/21/2011,41.93948481656171,-87.68562312908071
02/12/2011,Completed,02/25/2011,41.730481423926264,-87.65197053729975
02/13/2000,Completed,03/28/2011,41.78548539981127,-87.64124434159386
02/13/2011,Completed,02/14/2011,41.92754221311281,-87.6416483549574
02/13/2011,Completed,02/14/2011,41.977489137136125,-87.66837203330365
02/13/2011,Completed,02/14/2011,41.88446540195686,-87.74433098342296
02/13/2011,Completed,02/14/2011,41.93342571694307,-87.77361234153602
02/13/2011,Completed,02/14/2011,41.91032485678561,-87.63978153868368
02/13/2011,Completed,02/14/2011,41.776891966325664,-87.71842708881034
02/13/2011,Completed,02/14/2011,41.967075552930254,-87.72677751919409
02/13/2011,Completed,02/14/2011,41.742717486727386,-87.72169641666218
02/13/2011,Completed,02/14/2011,41.74277155867745,-87.7216981020638
02/13/2011,Completed,02/14/2011,41.7421790377854,-87.72167918636325
02/13/2011,Completed,02/14/2011,41.938093545518925,-87.80013018402485
02/13/2011,Completed,02/14/2011,41.96763314828877,-87.69697392296567
02/13/2011,Completed,02/14/2011,41.75251149039983,-87.59915779675946
02/13/2011,Completed,02/14/2011,41.886308409356495,-87.6442626792394
02/13/2011,Completed,02/14/2011,41.744387616120314,-87.57178601318533
02/13/2011,Completed,02/14/2011,42.0055597481071,-87.65960995556497
02/13/2011,Completed,02/14/2011,41.96377605002678,-87.84172793764174
02/13/2011,Completed,02/14/2011,41.96367671114518,-87.84172833359926
02/13/2011,Completed,02/14/2011,41.82273159608036,-87.69738512965893
02/13/2011,Completed,02/14/2011,41.921684642519345,-87.78172622180084
02/13/2011,Completed,02/14/2011,42.00072782644098,-87.66682221639996
02/13/2011,Completed,02/14/2011,41.75241582635834,-87.710564233912
02/13/2011,Completed,02/14/2011,41.96979102568304,-87.74408840463654
02/13/2011,Completed,02/14/2011,41.774915077436646,-87.73120550322918
02/13/2011,Completed,02/14/2011,41.834432050215625,-87.64375687330666
02/13/2011,Completed,02/14/2011,41.97018238307282,-87.71708190073387
02/13/2011,Completed,02/14/2011,41.97794836488447,-87.67293919580514
02/13/2011,Completed,02/14/2011,41.9001361550892,-87.70670402499664
02/13/2011,Completed,02/14/2011,41.85923854657843,-87.69444986463633
02/13/2011,Completed,02/14/2011,41.77614780431468,-87.7555798906643
02/13/2011,Completed,02/14/2011,41.84421760002346,-87.66437380540353
02/13/2011,Completed,02/15/2011,41.718262613730644,-87.57403001220317
02/13/2011,Completed,02/15/2011,41.862235475394286,-87.65742968722309
02/13/2011,Completed,02/15/2011,41.96070569849698,-87.74875638847753
02/13/2011,Completed,02/15/2011,41.96067933400315,-87.75120922244433
02/13/2011,Completed,02/15/2011,41.972088972844716,-87.77903227211796
02/13/2011,Completed,02/15/2011,41.87164597000837,-87.62593307160915
02/13/2011,Completed,02/16/2011,41.939597807865844,-87.75786092278007
02/13/2011,Completed,02/16/2011,41.95260095996167,-87.7620537725555
02/13/2011,Completed,02/16/2011,41.76824218632525,-87.56650800784482
02/13/2011,Completed,02/16/2011,41.904457205672195,-87.7239226674538
02/13/2011,Completed,02/16/2011,41.962134633069454,-87.77786534878022
02/13/2011,Completed,02/16/2011,41.96212644981388,-87.77844304596401
02/13/2011,Completed,02/16/2011,41.96210113080494,-87.7803082886406
02/13/2011,Completed,02/21/2011,41.9321267563801,-87.6936355459041
02/13/2011,Completed,02/21/2011,41.933912263087386,-87.69523309040451
02/13/2011,Completed,02/22/2011,41.88808572061693,-87.72098385817108
02/13/2011,Completed,03/03/2011,41.72119123968945,-87.64563584677468
02/14/2011,Completed,02/14/2011,41.96993803465332,-87.73922761121702
02/14/2011,Completed,02/14/2011,41.924024617454464,-87.76247459212009
02/14/2011,Completed,02/14/2011,41.79302078677037,-87.67305552054702
02/14/2011,Completed,02/14/2011,41.99311184423487,-87.65690688095783
02/14/2011,Completed,02/14/2011,41.98132098197913,-87.69426271905158
02/14/2011,Completed,02/14/2011,41.7686485595209,-87.72250660837388
02/14/2011,Completed,02/14/2011,41.7732556719405,-87.67970512069398
02/14/2011,Completed,02/14/2011,41.919351762930354,-87.77921803457038
02/14/2011,Completed,02/14/2011,41.838565271149285,-87.70974904375424
02/14/2011,Completed,02/14/2011,41.906610230577535,-87.69327794616376
02/14/2011,Completed,02/14/2011,41.762898227653295,-87.68186932478004
02/14/2011,Completed,02/14/2011,41.8770483719505,-87.72869135508132
02/14/2011,Completed,02/14/2011,41.78204320370909,-87.69103823177726
02/14/2011,Completed,02/14/2011,41.78279772559357,-87.69105893401331
02/14/2011,Completed,02/14/2011,41.89625541575488,-87.69671795956693
02/14/2011,Completed,02/14/2011,41.94255621016712,-87.6599881727994
02/14/2011,Completed,02/14/2011,41.98133089825835,-87.69328042937494
02/14/2011,Completed,02/15/2011,41.86741358879579,-87.62741867640027
02/14/2011,Completed,02/15/2011,41.805693889642384,-87.66732482737791
02/14/2011,Completed,02/15/2011,41.93607629571335,-87.7479673412909
02/14/2011,Completed,02/15/2011,41.85593416084675,-87.71388581449354
02/14/2011,Completed,02/15/2011,41.8561728605673,-87.71881805858494
02/14/2011,Completed,02/15/2011,41.72079445633953,-87.55243373918583
02/14/2011,Completed,02/15/2011,41.780171753382255,-87.61320344070462
02/14/2011,Completed,02/15/2011,41.925269053037255,-87.75618849977558
02/14/2011,Completed,02/15/2011,41.957910422589045,-87.6463316223331
02/14/2011,Completed,02/15/2011,41.913838730285036,-87.70197787124833
02/14/2011,Completed,02/15/2011,41.92530700183247,-87.72557498138697
02/14/2011,Completed,02/15/2011,41.74758813833439,-87.60755874352465
02/14/2011,Completed,02/15/2011,41.92056817210055,-87.7474408791172
02/14/2011,Completed,02/15/2011,41.918380269112966,-87.65337666074878
02/14/2011,Completed,02/15/2011,41.8633575819887,-87.66146862374544
02/14/2011,Completed,02/15/2011,41.94857367804973,-87.74715697296318
02/14/2011,Completed,02/15/2011,41.92574602996934,-87.76970140941845
02/14/2011,Completed,02/15/2011,41.89610940174721,-87.69671426746795
02/14/2011,Completed,02/15/2011,41.784227222022146,-87.71582626053083
02/14/2011,Completed,02/15/2011,41.81265379903298,-87.6383457027241
02/14/2011,Completed,02/15/2011,41.90479563154447,-87.69199781619945
02/14/2011,Completed,02/15/2011,41.8065713929099,-87.61386163687405
02/14/2011,Completed,02/15/2011,41.811008690726894,-87.70040543281534
02/14/2011,Completed,02/15/2011,41.84805202100421,-87.71245460336416
02/14/2011,Completed,02/15/2011,41.74748156710022,-87.61361469460593
02/14/2011,Completed,02/15/2011,41.93946892553143,-87.70641755983138
02/14/2011,Completed,02/15/2011,41.82859353218738,-87.67279404852874
02/14/2011,Completed,02/15/2011,41.78645196689439,-87.66316133879637
02/14/2011,Completed,02/15/2011,41.82893923924244,-87.64484582856308
02/14/2011,Completed,02/15/2011,41.90729729230629,-87.71426994395223
02/14/2011,Completed,02/15/2011,41.77787258595693,-87.71318212797004
02/14/2011,Completed,02/15/2011,41.78342356347918,-87.73267291980854
02/14/2011,Completed,02/15/2011,41.7769290325649,-87.76963729951432
02/14/2011,Completed,02/15/2011,41.776921260263336,-87.7700109539737
02/14/2011,Completed,02/15/2011,41.78389045119099,-87.73390863795619
02/14/2011,Completed,02/15/2011,41.78956742255478,-87.72402679342977
02/14/2011,Completed,02/15/2011,41.77865823677643,-87.72276009557498
02/14/2011,Completed,02/15/2011,41.849936324387755,-87.70641736142476
02/14/2011,Completed,02/15/2011,41.89818354139676,-87.70043876715266
02/14/2011,Completed,02/15/2011,41.76963646191469,-87.68949194650419
02/14/2011,Completed,02/15/2011,41.915089248246254,-87.74727749049742
02/14/2011,Completed,02/15/2011,41.78601351389425,-87.71805732404145
02/14/2011,Completed,02/15/2011,41.927345659942674,-87.7366926789509
02/14/2011,Completed,02/15/2011,41.73689572051002,-87.58691334802923
02/14/2011,Completed,02/15/2011,41.91281631574894,-87.71177183907255
02/14/2011,Completed,02/15/2011,41.75342399162297,-87.57602609174208
02/14/2011,Completed,02/15/2011,41.957283509287954,-87.72932246222784
02/14/2011,Completed,02/15/2011,41.937445059128464,-87.71365232796985
02/14/2011,Completed,02/15/2011,41.781353330229855,-87.72649953840565
02/14/2011,Completed,02/15/2011,41.92683011645407,-87.75957761782728
02/14/2011,Completed,02/15/2011,41.93321511877572,-87.79309661066404
02/14/2011,Completed,02/15/2011,41.986791114381866,-87.69320104498549
02/14/2011,Completed,02/15/2011,41.820831198261004,-87.68967636285846
02/14/2011,Completed,02/15/2011,41.966773536924705,-87.6900718284356
02/14/2011,Completed,02/15/2011,41.97959287205301,-87.83905372898177
02/14/2011,Completed,02/15/2011,41.82628384516574,-87.68434897095815
02/14/2011,Completed,02/15/2011,41.96295518029649,-87.71319805168015
02/14/2011,Completed,02/15/2011,41.930697405909996,-87.72327600426901
02/14/2011,Completed,02/15/2011,41.916119286699505,-87.72163412696462
02/14/2011,Completed,02/15/2011,41.92812840378555,-87.7722153518942
02/14/2011,Completed,02/15/2011,41.74941670567277,-87.6076109584624
02/14/2011,Completed,02/15/2011,41.87703492724034,-87.68142616240904
02/14/2011,Completed,02/15/2011,41.93548276358293,-87.7221821843357
02/14/2011,Completed,02/15/2011,41.93548276358293,-87.7221821843357
02/14/2011,Completed,02/15/2011,41.75763176547917,-87.60781802651928
02/14/2011,Completed,02/15/2011,41.90817049519619,-87.7179634155277
02/14/2011,Completed,02/16/2011,41.7616012772484,-87.57659518165768
02/14/2011,Completed,02/16/2011,41.76159831610037,-87.57681645830901
02/14/2011,Completed,02/16/2011,41.89292061277689,-87.72488510266835
02/14/2011,Completed,02/16/2011,41.88195400984557,-87.70008714580055
02/14/2011,Completed,02/16/2011,41.89736799809988,-87.72370252529709
02/14/2011,Completed,02/16/2011,41.99768724185176,-87.69240190595528
02/14/2011,Completed,02/16/2011,41.899073905087775,-87.7200927422674
02/14/2011,Completed,02/16/2011,41.76852998820043,-87.59105750212186
02/14/2011,Completed,02/16/2011,41.94237567061403,-87.75484928583774
02/14/2011,Completed,02/16/2011,41.88307749854765,-87.74953092346823
02/14/2011,Completed,02/16/2011,41.99971099976731,-87.7021456362009
02/14/2011,Completed,02/16/2011,41.89749830932828,-87.71882110347903
02/14/2011,Completed,02/16/2011,41.70612890936792,-87.70503849611562
02/14/2011,Completed,02/16/2011,41.92357165440694,-87.7985986564739
02/14/2011,Completed,02/16/2011,41.87624495281295,-87.72036996392355
02/14/2011,Completed,02/16/2011,41.92224872457196,-87.7585504035368
02/14/2011,Completed,02/16/2011,41.9435555715946,-87.68088769289015
02/14/2011,Completed,02/16/2011,41.70402510343849,-87.68282277903629
02/14/2011,Completed,02/16/2011,41.8843802911806,-87.75073709788882
02/14/2011,Completed,02/16/2011,41.72906927831563,-87.56943705485989
02/14/2011,Completed,02/16/2011,41.81751681389998,-87.61166459692295
02/14/2011,Completed,02/16/2011,41.69746020801169,-87.62205644036167
02/14/2011,Completed,02/16/2011,41.87617254036761,-87.68004083447735
02/14/2011,Completed,02/16/2011,41.9476437463288,-87.7720167548701
02/14/2011,Completed,02/17/2011,41.749526776541764,-87.67069138478935
02/14/2011,Completed,02/17/2011,41.74516104563962,-87.69738259821709
02/14/2011,Completed,02/17/2011,41.85719741929062,-87.70419612718239
02/14/2011,Completed,02/17/2011,41.75241582635834,-87.710564233912
02/14/2011,Completed,02/17/2011,41.76103279990773,-87.68436569241842
02/14/2011,Completed,02/18/2011,41.79392470328798,-87.75378325955927
02/14/2011,Completed,02/21/2011,41.89411095244789,-87.67596455293724
02/14/2011,Completed,02/21/2011,41.90044330755925,-87.67108333033919
02/14/2011,Completed,02/21/2011,41.90029273386682,-87.68695980223283
02/14/2011,Completed,02/25/2011,41.998598031664805,-87.69723235320635
02/14/2011,Completed,03/11/2011,41.97379019596454,-87.81692403247666
02/15/2011,Completed,02/15/2011,41.854369749893046,-87.72756313524377
02/15/2011,Completed,02/15/2011,41.85257788745419,-87.72530050264575
02/15/2011,Completed,02/15/2011,41.964635275197075,-87.7242604633653
02/15/2011,Completed,02/15/2011,41.91922443920404,-87.64976333683863
02/15/2011,Completed,02/15/2011,41.84060432096697,-87.72200968477667
02/15/2011,Completed,02/15/2011,41.97977628881553,-87.69174729492983
02/15/2011,Completed,02/15/2011,41.97970163022061,-87.6917443665725
02/15/2011,Completed,02/15/2011,41.77117969194322,-87.68586072932922
02/15/2011,Completed,02/15/2011,41.782242684352816,-87.69835535488647
02/15/2011,Completed,02/15/2011,41.77904372783475,-87.69826640085422
02/15/2011,Completed,02/16/2011,41.81122079991994,-87.70650990193528
02/15/2011,Completed,02/16/2011,41.90931328250189,-87.68054201888631
02/15/2011,Completed,02/16/2011,41.754356615021905,-87.58599281490226
02/15/2011,Completed,02/16/2011,41.94344747441854,-87.66391814918443
02/15/2011,Completed,02/16/2011,41.77001988387328,-87.66881669006396
02/15/2011,Completed,02/16/2011,41.837385275070005,-87.61585737990674
02/15/2011,Completed,02/16/2011,41.938749789878216,-87.67121022702545
02/15/2011,Completed,02/16/2011,41.91786213385976,-87.77916874532646
02/15/2011,Completed,02/16/2011,41.698769093647,-87.64136641317117
02/15/2011,Completed,02/16/2011,41.78381156370489,-87.5892249818901
02/15/2011,Completed,02/16/2011,41.81440526604315,-87.70052305376778
02/15/2011,Completed,02/16/2011,41.99803837794557,-87.70696719172257
02/15/2011,Completed,02/16/2011,41.81222741602652,-87.66629867341821
02/15/2011,Completed,02/16/2011,41.93723614938148,-87.72959460545592
02/15/2011,Completed,02/16/2011,41.894051650198406,-87.74599859456679
02/15/2011,Completed,02/16/2011,41.975582274298645,-87.79636216007306
02/15/2011,Completed,02/16/2011,41.82033883505011,-87.70198212072103
02/15/2011,Completed,02/16/2011,41.90405961211255,-87.68083692792973
02/15/2011,Completed,02/16/2011,41.93513894562606,-87.77245701837427
02/15/2011,Completed,02/16/2011,41.99388240912012,-87.70558847335482
02/15/2011,Completed,02/16/2011,41.729354720465565,-87.60464737046871
02/15/2011,Completed,02/16/2011,41.7686647353998,-87.72131765794147
02/15/2011,Completed,02/16/2011,41.781689637810956,-87.69955784883226
02/15/2011,Completed,02/16/2011,41.78590209646211,-87.72633747692205
02/15/2011,Completed,02/16/2011,41.78597089978615,-87.72087866366593
02/15/2011,Completed,02/16/2011,41.768718422900236,-87.71760413749706
02/15/2011,Completed,02/16/2011,41.81405470769938,-87.59813691732612
02/15/2011,Completed,02/16/2011,41.82993912065729,-87.66794050376056
02/15/2011,Completed,02/16/2011,41.86932675203126,-87.68729212065132
02/15/2011,Completed,02/16/2011,41.91361764734896,-87.73011132049777
02/15/2011,Completed,02/16/2011,41.8646004070275,-87.68651168382004
02/15/2011,Completed,02/16/2011,41.99768872310688,-87.69232316379403
02/15/2011,Completed,02/16/2011,41.997667098209234,-87.69357967224651
02/15/2011,Completed,02/16/2011,41.768065310109556,-87.56767956771849
02/15/2011,Completed,02/16/2011,41.94984051402114,-87.76689071477759
02/15/2011,Completed,02/16/2011,41.92631431074218,-87.79410272869204
02/15/2011,Completed,02/16/2011,41.94895582247857,-87.70910704783071
02/15/2011,Completed,02/16/2011,41.948848467372606,-87.70298686482852
02/15/2011,Completed,02/16/2011,41.90567803488696,-87.6953805018585
02/15/2011,Completed,02/16/2011,41.96564474202267,-87.72916815540036
02/15/2011,Completed,02/16/2011,41.75124348382208,-87.60765766226794
02/15/2011,Completed,02/16/2011,41.982848423698584,-87.8118845128711
02/15/2011,Completed,02/16/2011,41.990781470345425,-87.67218524370114
02/15/2011,Completed,02/16/2011,41.91824304566298,-87.78406128755825
02/15/2011,Completed,02/16/2011,41.881742530404196,-87.75096398440868
02/15/2011,Completed,02/16/2011,42.016802280061285,-87.69084932820483
02/15/2011,Completed,02/16/2011,41.91788541844611,-87.74192726424273
02/15/2011,Completed,02/16/2011,41.94110378282825,-87.78361851426703
02/15/2011,Completed,02/17/2011,41.75193542275128,-87.68289444721492
02/15/2011,Completed,02/17/2011,41.895449371476744,-87.71753324020483
02/15/2011,Completed,02/17/2011,41.93917392982503,-87.72069358127656
02/15/2011,Completed,02/17/2011,41.8267494194453,-87.67273892262614
02/15/2011,Completed,02/17/2011,41.79892949435192,-87.67569491029016
02/15/2011,Completed,02/17/2011,41.94018790773852,-87.71253437248433
02/15/2011,Completed,02/17/2011,41.92179424529716,-87.65010368650586
02/15/2011,Completed,02/17/2011,41.92325816782911,-87.70242754262168
02/15/2011,Completed,02/17/2011,41.86718668862968,-87.71702477369155
02/15/2011,Completed,02/17/2011,41.7768840744864,-87.5958361607074
02/15/2011,Completed,02/17/2011,41.9601130655913,-87.67237187923506
02/15/2011,Completed,02/17/2011,41.83396435940477,-87.68027073638773
02/15/2011,Completed,02/17/2011,41.930066030354965,-87.71959108281958
02/15/2011,Completed,02/18/2011,41.93316028446638,-87.76995712697253
02/15/2011,Completed,02/18/2011,41.94341246172559,-87.73593413977054
02/15/2011,Completed,02/18/2011,41.776542374225514,-87.7970281087193
02/15/2011,Completed,02/18/2011,41.92834962581258,-87.77222296788482
02/15/2011,Completed,02/18/2011,41.92574602996934,-87.76970140941845
02/15/2011,Completed,02/21/2011,41.903356740557484,-87.66662732854094
02/15/2011,Completed,02/21/2011,41.91339774121334,-87.79492494258946
02/15/2011,Completed,02/25/2011,41.99946141731127,-87.69847605890398
02/15/2011,Completed,03/01/2011,41.87921961691602,-87.69901894326942
02/15/2011,Completed,03/03/2011,41.74314419152026,-87.65839827565013
02/15/2011,Completed,03/03/2011,41.87703963943491,-87.69740496794708
02/16/2000,Completed,03/28/2011,41.80461210675628,-87.66364593607489
02/16/2011,Completed,02/16/2011,41.892137875895806,-87.75427566010461
02/16/2011,Completed,02/16/2011,41.81122079991994,-87.70650990193528
02/16/2011,Completed,02/16/2011,41.882814455655485,-87.70428379281675
02/16/2011,Completed,02/16/2011,41.895738934506085,-87.73103042911345
02/16/2011,Completed,02/16/2011,41.805525151614354,-87.61505390476438
02/16/2011,Completed,02/16/2011,42.010346151543416,-87.69596248647063
02/16/2011,Completed,02/16/2011,41.89771349087445,-87.7496065626468
02/16/2011,Completed,02/16/2011,41.95146966946027,-87.76201769045043
02/16/2011,Completed,02/16/2011,41.945767033403776,-87.77694612070648
02/16/2011,Completed,02/16/2011,41.95241932197722,-87.71901224655605
02/16/2011,Completed,02/16/2011,42.01679669676445,-87.69107754110367
02/16/2011,Completed,02/16/2011,41.95648550969934,-87.71421921314513
02/16/2011,Completed,02/16/2011,41.76596751670884,-87.68195955351217
02/16/2011,Completed,02/16/2011,41.86076202612972,-87.71891705573007
02/16/2011,Completed,02/17/2011,41.83253614754674,-87.64371218937575
02/16/2011,Completed,02/17/2011,41.926368815543405,-87.7219337757767
02/16/2011,Completed,02/17/2011,41.738815091076226,-87.5502279785224
02/16/2011,Completed,02/17/2011,41.814646563201585,-87.60448169387567
02/16/2011,Completed,02/17/2011,41.75312292008921,-87.70369922582735
02/16/2011,Completed,02/17/2011,42.0079398868698,-87.66408570155814
02/16/2011,Completed,02/17/2011,41.89940164597573,-87.68564931435299
02/16/2011,Completed,02/17/2011,41.938751161739326,-87.67111501857107
02/16/2011,Completed,02/17/2011,41.937704399598815,-87.71488850024491
02/16/2011,Completed,02/17/2011,41.81744602859596,-87.61396155950561
02/16/2011,Completed,02/17/2011,41.809977556710926,-87.70158722953767
02/16/2011,Completed,02/17/2011,41.90372180041054,-87.71007590290102
02/16/2011,Completed,02/17/2011,41.744387616120314,-87.57178601318533
02/16/2011,Completed,02/17/2011,41.937759950566345,-87.82556271345106
02/16/2011,Completed,02/17/2011,41.977676858864406,-87.69411121073159
02/16/2011,Completed,02/17/2011,41.915862518150846,-87.700412300952
02/16/2011,Completed,02/17/2011,41.753318530187165,-87.58445171447663
02/16/2011,Completed,02/17/2011,41.91648823310934,-87.70206067309468
02/16/2011,Completed,02/17/2011,41.893675687684606,-87.71138239777967
02/16/2011,Completed,02/17/2011,41.72292677028202,-87.53770831411988
02/16/2011,Completed,02/17/2011,41.96251871476489,-87.72908102346297
02/16/2011,Completed,02/17/2011,41.76058871710122,-87.55718013549728
02/16/2011,Completed,02/17/2011,41.76323778668441,-87.65406881321238
02/16/2011,Completed,02/17/2011,41.92030529348797,-87.77422033969629
02/16/2011,Completed,02/17/2011,41.780589302152286,-87.68612663297806
02/16/2011,Completed,02/17/2011,41.824957232717075,-87.67146152491397
02/16/2011,Completed,02/17/2011,41.96037272090367,-87.69314926460957
02/16/2011,Completed,02/17/2011,41.895029467027065,-87.65150085868376
02/16/2011,Completed,02/17/2011,41.7623234775983,-87.71866173681292
02/16/2011,Completed,02/17/2011,41.7623234775983,-87.71866173681292
02/16/2011,Completed,02/17/2011,41.775161346508185,-87.7131891533594
02/16/2011,Completed,02/17/2011,41.84166332166664,-87.7134965992157
02/16/2011,Completed,02/17/2011,41.841700679434595,-87.71227836809493
02/16/2011,Completed,02/17/2011,41.95367331326929,-87.72587039025912
02/16/2011,Completed,02/17/2011,41.805746375619684,-87.61386695044546
02/16/2011,Completed,02/17/2011,41.805599285787686,-87.61386749577143
02/16/2011,Completed,02/17/2011,41.80955054984687,-87.6698549738962
02/16/2011,Completed,02/17/2011,41.91817970919539,-87.64850888660695
02/16/2011,Completed,02/17/2011,41.918034165390594,-87.65821910707878
02/16/2011,Completed,02/17/2011,41.92529161355335,-87.65845338712752
02/16/2011,Completed,02/17/2011,41.925584546485474,-87.64047946703234
02/16/2011,Completed,02/17/2011,41.69806873371433,-87.6220739023529
02/16/2011,Completed,02/17/2011,41.885705006116346,-87.64277350332334
02/16/2011,Completed,02/17/2011,41.9368115781942,-87.66855849695598
02/16/2011,Completed,02/17/2011,41.969352458644444,-87.71217147917996
02/16/2011,Completed,02/18/2011,41.947846540035094,-87.68222435977029
02/16/2011,Completed,02/18/2011,41.87193163249169,-87.69604809875511
02/16/2011,Completed,02/18/2011,41.78502134504435,-87.58815239400589
02/16/2011,Completed,02/18/2011,41.97341407351348,-87.66467597129817
02/16/2011,Completed,02/18/2011,41.908477608995426,-87.73137847387937
02/16/2011,Completed,02/18/2011,41.890003676761374,-87.63254720900342
02/16/2011,Completed,02/18/2011,41.7931121681682,-87.7072218964093
02/16/2011,Completed,02/21/2011,41.93213022196621,-87.69277295916878
02/16/2011,Completed,02/21/2011,41.87526241511941,-87.72595532768936
02/16/2011,Completed,02/21/2011,41.85028750571345,-87.680690676609
02/16/2011,Completed,02/21/2011,41.919907266947064,-87.79893009204932
02/16/2011,Completed,02/21/2011,41.945762428916325,-87.70657412252939
02/16/2011,Completed,02/23/2011,41.94326350773522,-87.75683327848958
02/16/2011,Completed,02/23/2011,41.95889811935854,-87.77819444551243
02/16/2011,Completed,02/23/2011,41.99971099976731,-87.7021456362009
02/16/2011,Completed,02/24/2011,41.892239546587184,-87.74907734708098
02/16/2011,Completed,02/24/2011,41.911343815308875,-87.76061991005334
02/16/2011,Completed,02/24/2011,41.91145418280063,-87.74590681791943
02/16/2011,Completed,02/24/2011,41.900430833860646,-87.75450644194362
02/16/2011,Completed,02/24/2011,41.92202456349047,-87.77565376312106
02/16/2011,Completed,02/24/2011,41.89349048334675,-87.765341742408
02/16/2011,Completed,02/25/2011,42.00316766415016,-87.69124352218265
02/17/2011,Completed,02/17/2011,41.94336006216922,-87.66774874940188
02/17/2011,Completed,02/17/2011,41.757298873557545,-87.63145639803898
02/17/2011,Completed,02/17/2011,41.94546126452331,-87.64942985003226
02/17/2011,Completed,02/18/2011,41.72131619169872,-87.56992228592458
02/17/2011,Completed,02/18/2011,41.719048755859546,-87.55654828255444
02/17/2011,Completed,02/18/2011,41.90026753698991,-87.76923119922192
02/17/2011,Completed,02/18/2011,41.90698660841988,-87.6944857427955
02/17/2011,Completed,02/18/2011,41.78222889720963,-87.68494262015307
02/17/2011,Completed,02/18/2011,41.78345612556195,-87.69838958138415
02/17/2011,Completed,02/18/2011,41.91545600224885,-87.73504868292868
02/17/2011,Completed,02/18/2011,41.783887712429795,-87.68865014312665
02/17/2011,Completed,02/18/2011,41.745879378155585,-87.59738103564061
02/17/2011,Completed,02/18/2011,41.770909879943886,-87.68463552792733
02/17/2011,Completed,02/18/2011,41.902804032633334,-87.77417534237505
02/17/2011,Completed,02/18/2011,41.80928935762122,-87.71108632671114
02/17/2011,Completed,02/18/2011,41.89897754226514,-87.76796780823443
02/17/2011,Completed,02/18/2011,41.952823642630335,-87.6483400119146
02/17/2011,Completed,02/18/2011,41.77154490765224,-87.65793005723
02/17/2011,Completed,02/18/2011,41.99445771241691,-87.66857947407165
02/17/2011,Completed,02/18/2011,41.98462341223955,-87.74207798379858
02/17/2011,Completed,02/18/2011,41.91991413343255,-87.7376465029206
02/17/2011,Completed,02/18/2011,41.91969638664929,-87.76704600025445
02/17/2011,Completed,02/18/2011,41.98555277296531,-87.69437832692115
02/17/2011,Completed,02/18/2011,41.95164810741061,-87.65203483477687
